yearID,monthID,pollutantID,processID,sourceTypeID,fuelTypeID,roadTypeID,SCC,emissionQuant,pollutant_name,process_name,sourcetype_name,roadtype_name,fueltype_name
2022,7,130,1,62,2,5,2202620501,2.89199E-06,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Combination Long-haul Truck,Urban Unrestricted Access,Diesel Fuel
2022,7,130,1,61,2,5,2202610501,3.07123E-07,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Combination Short-haul Truck,Urban Unrestricted Access,Diesel Fuel
2022,7,130,1,53,2,5,2202530501,1.48493E-07,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Long-haul Truck,Urban Unrestricted Access,Diesel Fuel
2022,7,130,1,52,2,5,2202520501,2.44352E-06,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Short-haul Truck,Urban Unrestricted Access,Diesel Fuel
2022,7,130,1,61,1,5,2201610501,6.60622E-09,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Combination Short-haul Truck,Urban Unrestricted Access,Gasoline
2022,7,130,1,53,1,5,2201530501,7.85732E-07,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Long-haul Truck,Urban Unrestricted Access,Gasoline
2022,7,130,1,52,1,5,2201520501,1.42263E-05,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Short-haul Truck,Urban Unrestricted Access,Gasoline
2022,7,130,1,62,3,4,2203620401,1.91123E-08,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Combination Long-haul Truck,Urban Restricted Access,Compressed Natural Gas (CNG)
2022,7,130,1,61,3,4,2203610401,9.91759E-08,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Combination Short-haul Truck,Urban Restricted Access,Compressed Natural Gas (CNG)
2022,7,130,1,53,3,4,2203530401,1.20603E-08,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Long-haul Truck,Urban Restricted Access,Compressed Natural Gas (CNG)
2022,7,130,1,52,3,4,2203520401,2.65079E-07,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Short-haul Truck,Urban Restricted Access,Compressed Natural Gas (CNG)
2022,7,130,1,62,2,4,2202620401,4.88082E-06,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Combination Long-haul Truck,Urban Restricted Access,Diesel Fuel
2022,7,130,1,61,2,4,2202610401,3.18531E-07,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Combination Short-haul Truck,Urban Restricted Access,Diesel Fuel
2022,7,130,1,53,2,4,2202530401,9.97705E-08,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Long-haul Truck,Urban Restricted Access,Diesel Fuel
2022,7,130,1,52,2,4,2202520401,1.80004E-06,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Short-haul Truck,Urban Restricted Access,Diesel Fuel
2022,7,130,1,61,1,4,2201610401,6.8516E-09,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Combination Short-haul Truck,Urban Restricted Access,Gasoline
2022,7,130,1,53,1,4,2201530401,5.27925E-07,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Long-haul Truck,Urban Restricted Access,Gasoline
2022,7,130,1,52,1,4,2201520401,1.04799E-05,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Short-haul Truck,Urban Restricted Access,Gasoline
2022,7,130,1,62,3,3,2203620301,3.04E-23,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Combination Long-haul Truck,Rural Unrestricted Access,Compressed Natural Gas (CNG)
2022,7,130,1,61,3,3,2203610301,1.95E-22,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Combination Short-haul Truck,Rural Unrestricted Access,Compressed Natural Gas (CNG)
2022,7,130,1,53,3,3,2203530301,3.00E-23,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Long-haul Truck,Rural Unrestricted Access,Compressed Natural Gas (CNG)
2022,7,130,1,52,3,3,2203520301,6.25E-22,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Short-haul Truck,Rural Unrestricted Access,Compressed Natural Gas (CNG)
2022,7,130,1,62,2,3,2202620301,7.77E-21,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Combination Long-haul Truck,Rural Unrestricted Access,Diesel Fuel
2022,7,130,1,61,2,3,2202610301,6.26E-22,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Combination Short-haul Truck,Rural Unrestricted Access,Diesel Fuel
2022,7,130,1,53,2,3,2202530301,2.48E-22,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Long-haul Truck,Rural Unrestricted Access,Diesel Fuel
2022,7,130,1,52,2,3,2202520301,4.24E-21,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Short-haul Truck,Rural Unrestricted Access,Diesel Fuel
2022,7,130,1,61,1,3,2201610301,1.35E-23,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Combination Short-haul Truck,Rural Unrestricted Access,Gasoline
2022,7,130,1,53,1,3,2201530301,1.31E-21,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Long-haul Truck,Rural Unrestricted Access,Gasoline
2022,7,130,1,52,1,3,2201520301,2.47E-20,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Short-haul Truck,Rural Unrestricted Access,Gasoline
2022,7,130,1,62,3,2,2203620201,3.04E-23,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Combination Long-haul Truck,Rural Restricted Access,Compressed Natural Gas (CNG)
2022,7,130,1,61,3,2,2203610201,1.95E-22,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Combination Short-haul Truck,Rural Restricted Access,Compressed Natural Gas (CNG)
2022,7,130,1,53,3,2,2203530201,3.00E-23,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Long-haul Truck,Rural Restricted Access,Compressed Natural Gas (CNG)
2022,7,130,1,52,3,2,2203520201,6.25E-22,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Short-haul Truck,Rural Restricted Access,Compressed Natural Gas (CNG)
2022,7,130,1,62,2,2,2202620201,7.77E-21,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Combination Long-haul Truck,Rural Restricted Access,Diesel Fuel
2022,7,130,1,61,2,2,2202610201,6.26E-22,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Combination Short-haul Truck,Rural Restricted Access,Diesel Fuel
2022,7,130,1,53,2,2,2202530201,2.48E-22,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Long-haul Truck,Rural Restricted Access,Diesel Fuel
2022,7,130,1,52,2,2,2202520201,4.24E-21,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Short-haul Truck,Rural Restricted Access,Diesel Fuel
2022,7,130,1,61,1,2,2201610201,1.35E-23,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Combination Short-haul Truck,Rural Restricted Access,Gasoline
2022,7,130,1,53,1,2,2201530201,1.31E-21,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Long-haul Truck,Rural Restricted Access,Gasoline
2022,7,130,1,52,1,2,2201520201,2.47E-20,"1,2,3,7,8,9-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Single Unit Short-haul Truck,Rural Restricted Access,Gasoline
2022,7,124,15,62,3,5,2203620515,0.721857,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Long-haul Truck,Urban Unrestricted Access,Compressed Natural Gas (CNG)
2022,7,124,15,61,3,5,2203610515,8.24577,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Short-haul Truck,Urban Unrestricted Access,Compressed Natural Gas (CNG)
2022,7,124,15,53,3,5,2203530515,2.02809,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Long-haul Truck,Urban Unrestricted Access,Compressed Natural Gas (CNG)
2022,7,124,15,52,3,5,2203520515,36.017,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Short-haul Truck,Urban Unrestricted Access,Compressed Natural Gas (CNG)
2022,7,124,15,62,2,5,2202620515,158111,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Long-haul Truck,Urban Unrestricted Access,Diesel Fuel
2022,7,124,15,61,2,5,2202610515,17280.5,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Short-haul Truck,Urban Unrestricted Access,Diesel Fuel
2022,7,124,15,53,2,5,2202530515,5468.85,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Long-haul Truck,Urban Unrestricted Access,Diesel Fuel
2022,7,124,15,52,2,5,2202520515,72719.9,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Short-haul Truck,Urban Unrestricted Access,Diesel Fuel
2022,7,124,15,61,1,5,2201610515,0.173465,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Short-haul Truck,Urban Unrestricted Access,Gasoline
2022,7,124,15,53,1,5,2201530515,21.4302,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Long-haul Truck,Urban Unrestricted Access,Gasoline
2022,7,124,15,52,1,5,2201520515,425.293,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Short-haul Truck,Urban Unrestricted Access,Gasoline
2022,7,124,1,62,3,5,2203620501,90.2321,Residual PM (NonECNonSO4NonOM),Running Exhaust,Combination Long-haul Truck,Urban Unrestricted Access,Compressed Natural Gas (CNG)
2022,7,124,1,61,3,5,2203610501,1030.72,Residual PM (NonECNonSO4NonOM),Running Exhaust,Combination Short-haul Truck,Urban Unrestricted Access,Compressed Natural Gas (CNG)
2022,7,124,1,53,3,5,2203530501,253.511,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Long-haul Truck,Urban Unrestricted Access,Compressed Natural Gas (CNG)
2022,7,124,1,52,3,5,2203520501,4502.13,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Short-haul Truck,Urban Unrestricted Access,Compressed Natural Gas (CNG)
2022,7,124,1,62,2,5,2202620501,178967,Residual PM (NonECNonSO4NonOM),Running Exhaust,Combination Long-haul Truck,Urban Unrestricted Access,Diesel Fuel
2022,7,124,1,61,2,5,2202610501,23196.5,Residual PM (NonECNonSO4NonOM),Running Exhaust,Combination Short-haul Truck,Urban Unrestricted Access,Diesel Fuel
2022,7,124,1,53,2,5,2202530501,7660.57,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Long-haul Truck,Urban Unrestricted Access,Diesel Fuel
2022,7,124,1,52,2,5,2202520501,110533,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Short-haul Truck,Urban Unrestricted Access,Diesel Fuel
2022,7,124,1,61,1,5,2201610501,21.6832,Residual PM (NonECNonSO4NonOM),Running Exhaust,Combination Short-haul Truck,Urban Unrestricted Access,Gasoline
2022,7,124,1,53,1,5,2201530501,2678.77,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Long-haul Truck,Urban Unrestricted Access,Gasoline
2022,7,124,1,52,1,5,2201520501,53161.7,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Short-haul Truck,Urban Unrestricted Access,Gasoline
2022,7,124,15,62,3,4,2203620415,0.515338,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Long-haul Truck,Urban Restricted Access,Compressed Natural Gas (CNG)
2022,7,124,15,61,3,4,2203610415,3.32666,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Short-haul Truck,Urban Restricted Access,Compressed Natural Gas (CNG)
2022,7,124,15,53,3,4,2203530415,0.617509,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Long-haul Truck,Urban Restricted Access,Compressed Natural Gas (CNG)
2022,7,124,15,52,3,4,2203520415,9.04669,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Short-haul Truck,Urban Restricted Access,Compressed Natural Gas (CNG)
2022,7,124,15,62,2,4,2202620415,135255,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Long-haul Truck,Urban Restricted Access,Diesel Fuel
2022,7,124,15,61,2,4,2202610415,8988.42,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Short-haul Truck,Urban Restricted Access,Diesel Fuel
2022,7,124,15,53,2,4,2202530415,1459.1,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Long-haul Truck,Urban Restricted Access,Diesel Fuel
2022,7,124,15,52,2,4,2202520415,22098.3,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Short-haul Truck,Urban Restricted Access,Diesel Fuel
2022,7,124,15,61,1,4,2201610415,0.116678,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Short-haul Truck,Urban Restricted Access,Gasoline
2022,7,124,15,53,1,4,2201530415,9.71741,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Long-haul Truck,Urban Restricted Access,Gasoline
2022,7,124,15,52,1,4,2201520415,217.484,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Short-haul Truck,Urban Restricted Access,Gasoline
2022,7,124,1,62,3,4,2203620401,64.4172,Residual PM (NonECNonSO4NonOM),Running Exhaust,Combination Long-haul Truck,Urban Restricted Access,Compressed Natural Gas (CNG)
2022,7,124,1,61,3,4,2203610401,415.832,Residual PM (NonECNonSO4NonOM),Running Exhaust,Combination Short-haul Truck,Urban Restricted Access,Compressed Natural Gas (CNG)
2022,7,124,1,53,3,4,2203530401,77.1886,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Long-haul Truck,Urban Restricted Access,Compressed Natural Gas (CNG)
2022,7,124,1,52,3,4,2203520401,1130.84,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Short-haul Truck,Urban Restricted Access,Compressed Natural Gas (CNG)
2022,7,124,1,62,2,4,2202620401,153755,Residual PM (NonECNonSO4NonOM),Running Exhaust,Combination Long-haul Truck,Urban Restricted Access,Diesel Fuel
2022,7,124,1,61,2,4,2202610401,12279.1,Residual PM (NonECNonSO4NonOM),Running Exhaust,Combination Short-haul Truck,Urban Restricted Access,Diesel Fuel
2022,7,124,1,53,2,4,2202530401,2170.78,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Long-haul Truck,Urban Restricted Access,Diesel Fuel
2022,7,124,1,52,2,4,2202520401,35713.7,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Short-haul Truck,Urban Restricted Access,Diesel Fuel
2022,7,124,1,61,1,4,2201610401,14.5847,Residual PM (NonECNonSO4NonOM),Running Exhaust,Combination Short-haul Truck,Urban Restricted Access,Gasoline
2022,7,124,1,53,1,4,2201530401,1214.68,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Long-haul Truck,Urban Restricted Access,Gasoline
2022,7,124,1,52,1,4,2201520401,27185.6,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Short-haul Truck,Urban Restricted Access,Gasoline
2022,7,124,15,62,3,3,2203620315,1.20911E-15,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Long-haul Truck,Rural Unrestricted Access,Compressed Natural Gas (CNG)
2022,7,124,15,61,3,3,2203610315,9.93498E-15,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Short-haul Truck,Rural Unrestricted Access,Compressed Natural Gas (CNG)
2022,7,124,15,53,3,3,2203530315,1.95989E-15,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Long-haul Truck,Rural Unrestricted Access,Compressed Natural Gas (CNG)
2022,7,124,15,52,3,3,2203520315,3.06926E-14,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Short-haul Truck,Rural Unrestricted Access,Compressed Natural Gas (CNG)
2022,7,124,15,62,2,3,2202620315,2.94281E-10,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Long-haul Truck,Rural Unrestricted Access,Diesel Fuel
2022,7,124,15,61,2,3,2202610315,2.37629E-11,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Short-haul Truck,Rural Unrestricted Access,Diesel Fuel
2022,7,124,15,53,2,3,2202530315,4.70365E-12,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Long-haul Truck,Rural Unrestricted Access,Diesel Fuel
2022,7,124,15,52,2,3,2202520315,6.63142E-11,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Short-haul Truck,Rural Unrestricted Access,Diesel Fuel
2022,7,124,15,61,1,3,2201610315,2.66E-16,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Short-haul Truck,Rural Unrestricted Access,Gasoline
2022,7,124,15,53,1,3,2201530315,2.634E-14,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Long-haul Truck,Rural Unrestricted Access,Gasoline
2022,7,124,15,52,1,3,2201520315,5.67828E-13,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Short-haul Truck,Rural Unrestricted Access,Gasoline
2022,7,124,1,62,3,3,2203620301,1.51138E-13,Residual PM (NonECNonSO4NonOM),Running Exhaust,Combination Long-haul Truck,Rural Unrestricted Access,Compressed Natural Gas (CNG)
2022,7,124,1,61,3,3,2203610301,1.24187E-12,Residual PM (NonECNonSO4NonOM),Running Exhaust,Combination Short-haul Truck,Rural Unrestricted Access,Compressed Natural Gas (CNG)
2022,7,124,1,53,3,3,2203530301,2.44987E-13,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Long-haul Truck,Rural Unrestricted Access,Compressed Natural Gas (CNG)
2022,7,124,1,52,3,3,2203520301,3.83657E-12,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Short-haul Truck,Rural Unrestricted Access,Compressed Natural Gas (CNG)
2022,7,124,1,62,2,3,2202620301,3.33156E-10,Residual PM (NonECNonSO4NonOM),Running Exhaust,Combination Long-haul Truck,Rural Unrestricted Access,Diesel Fuel
2022,7,124,1,61,2,3,2202610301,3.19628E-11,Residual PM (NonECNonSO4NonOM),Running Exhaust,Combination Short-haul Truck,Rural Unrestricted Access,Diesel Fuel
2022,7,124,1,53,2,3,2202530301,6.72045E-12,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Long-haul Truck,Rural Unrestricted Access,Diesel Fuel
2022,7,124,1,52,2,3,2202520301,1.0253E-10,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Short-haul Truck,Rural Unrestricted Access,Diesel Fuel
2022,7,124,1,61,1,3,2201610301,3.32558E-14,Residual PM (NonECNonSO4NonOM),Running Exhaust,Combination Short-haul Truck,Rural Unrestricted Access,Gasoline
2022,7,124,1,53,1,3,2201530301,3.2925E-12,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Long-haul Truck,Rural Unrestricted Access,Gasoline
2022,7,124,1,52,1,3,2201520301,7.09785E-11,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Short-haul Truck,Rural Unrestricted Access,Gasoline
2022,7,124,15,62,3,2,2203620215,7.37E-16,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Long-haul Truck,Rural Restricted Access,Compressed Natural Gas (CNG)
2022,7,124,15,61,3,2,2203610215,5.60745E-15,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Short-haul Truck,Rural Restricted Access,Compressed Natural Gas (CNG)
2022,7,124,15,53,3,2,2203530215,1.354E-15,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Long-haul Truck,Rural Restricted Access,Compressed Natural Gas (CNG)
2022,7,124,15,52,3,2,2203520215,1.761E-14,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Short-haul Truck,Rural Restricted Access,Compressed Natural Gas (CNG)
2022,7,124,15,62,2,2,2202620215,2.06635E-10,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Long-haul Truck,Rural Restricted Access,Diesel Fuel
2022,7,124,15,61,2,2,2202610215,1.66068E-11,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Short-haul Truck,Rural Restricted Access,Diesel Fuel
2022,7,124,15,53,2,2,2202530215,3.25542E-12,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Long-haul Truck,Rural Restricted Access,Diesel Fuel
2022,7,124,15,52,2,2,2202520215,4.69255E-11,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Short-haul Truck,Rural Restricted Access,Diesel Fuel
2022,7,124,15,61,1,2,2201610215,2.29E-16,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Short-haul Truck,Rural Restricted Access,Gasoline
2022,7,124,15,53,1,2,2201530215,2.45252E-14,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Long-haul Truck,Rural Restricted Access,Gasoline
2022,7,124,15,52,1,2,2201520215,5.15448E-13,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Short-haul Truck,Rural Restricted Access,Gasoline
2022,7,124,1,62,3,2,2203620201,9.21182E-14,Residual PM (NonECNonSO4NonOM),Running Exhaust,Combination Long-haul Truck,Rural Restricted Access,Compressed Natural Gas (CNG)
2022,7,124,1,61,3,2,2203610201,7.00932E-13,Residual PM (NonECNonSO4NonOM),Running Exhaust,Combination Short-haul Truck,Rural Restricted Access,Compressed Natural Gas (CNG)
2022,7,124,1,53,3,2,2203530201,1.6925E-13,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Long-haul Truck,Rural Restricted Access,Compressed Natural Gas (CNG)
2022,7,124,1,52,3,2,2203520201,2.20125E-12,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Short-haul Truck,Rural Restricted Access,Compressed Natural Gas (CNG)
2022,7,124,1,62,2,2,2202620201,2.35181E-10,Residual PM (NonECNonSO4NonOM),Running Exhaust,Combination Long-haul Truck,Rural Restricted Access,Diesel Fuel
2022,7,124,1,61,2,2,2202610201,2.28936E-11,Residual PM (NonECNonSO4NonOM),Running Exhaust,Combination Short-haul Truck,Rural Restricted Access,Diesel Fuel
2022,7,124,1,53,2,2,2202530201,4.93513E-12,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Long-haul Truck,Rural Restricted Access,Diesel Fuel
2022,7,124,1,52,2,2,2202520201,7.7316E-11,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Short-haul Truck,Rural Restricted Access,Diesel Fuel
2022,7,124,1,61,1,2,2201610201,2.85893E-14,Residual PM (NonECNonSO4NonOM),Running Exhaust,Combination Short-haul Truck,Rural Restricted Access,Gasoline
2022,7,124,1,53,1,2,2201530201,3.06565E-12,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Long-haul Truck,Rural Restricted Access,Gasoline
2022,7,124,1,52,1,2,2201520201,6.4431E-11,Residual PM (NonECNonSO4NonOM),Running Exhaust,Single Unit Short-haul Truck,Rural Restricted Access,Gasoline
2022,7,124,91,62,2,1,2202620191,3749.18,Residual PM (NonECNonSO4NonOM),Auxiliary Power Exhaust,Combination Long-haul Truck,Off-Network,Diesel Fuel
2022,7,124,90,62,3,1,2203620190,2.80374,Residual PM (NonECNonSO4NonOM),Extended Idle Exhaust,Combination Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,7,124,90,62,2,1,2202620190,11034.7,Residual PM (NonECNonSO4NonOM),Extended Idle Exhaust,Combination Long-haul Truck,Off-Network,Diesel Fuel
2022,7,124,17,62,3,1,2203620117,0.02243,Residual PM (NonECNonSO4NonOM),Crankcase Extended Idle Exhaust,Combination Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,7,124,17,62,2,1,2202620117,4181.56,Residual PM (NonECNonSO4NonOM),Crankcase Extended Idle Exhaust,Combination Long-haul Truck,Off-Network,Diesel Fuel
2022,7,124,16,62,3,1,2203620116,0.00327717,Residual PM (NonECNonSO4NonOM),Crankcase Start Exhaust,Combination Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,7,124,16,61,3,1,2203610116,0.0462468,Residual PM (NonECNonSO4NonOM),Crankcase Start Exhaust,Combination Short-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,7,124,16,53,3,1,2203530116,0.0037589,Residual PM (NonECNonSO4NonOM),Crankcase Start Exhaust,Single Unit Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,7,124,16,52,3,1,2203520116,0.552026,Residual PM (NonECNonSO4NonOM),Crankcase Start Exhaust,Single Unit Short-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,7,124,16,62,2,1,2202620116,58.6473,Residual PM (NonECNonSO4NonOM),Crankcase Start Exhaust,Combination Long-haul Truck,Off-Network,Diesel Fuel
2022,7,124,16,61,2,1,2202610116,10.7772,Residual PM (NonECNonSO4NonOM),Crankcase Start Exhaust,Combination Short-haul Truck,Off-Network,Diesel Fuel
2022,7,124,16,53,2,1,2202530116,1.43963,Residual PM (NonECNonSO4NonOM),Crankcase Start Exhaust,Single Unit Long-haul Truck,Off-Network,Diesel Fuel
2022,7,124,16,52,2,1,2202520116,169.345,Residual PM (NonECNonSO4NonOM),Crankcase Start Exhaust,Single Unit Short-haul Truck,Off-Network,Diesel Fuel
2022,7,124,16,61,1,1,2201610116,0.00901033,Residual PM (NonECNonSO4NonOM),Crankcase Start Exhaust,Combination Short-haul Truck,Off-Network,Gasoline
2022,7,124,16,53,1,1,2201530116,0.196824,Residual PM (NonECNonSO4NonOM),Crankcase Start Exhaust,Single Unit Long-haul Truck,Off-Network,Gasoline
2022,7,124,16,52,1,1,2201520116,46.2063,Residual PM (NonECNonSO4NonOM),Crankcase Start Exhaust,Single Unit Short-haul Truck,Off-Network,Gasoline
2022,7,124,15,62,3,1,2203620115,0.0137732,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,7,124,15,61,3,1,2203610115,0.592586,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Combination Short-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,7,124,15,53,3,1,2203530115,0.151524,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Long-haul Truck,Off-Network,Compressed Natural Gas (CNG)
2022,7,124,15,52,3,1,2203520115,2.28434,Residual PM (NonECNonSO4NonOM),Crankcase Running Exhaust,Single Unit Short-haul Truck,Off-Network,Compressed Natural Gas (CNG)
