yearID,monthID,pollutantID,processID,sourceTypeID,fuelTypeID,roadTypeID,SCC,emissionQuant,pollutant_name,process_name,roadtype_name,sourcetype_name
2022,1,5,16,53,2,1,2202530116,0,Methane (CH4),Crankcase Start Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,5,16,62,2,1,2202620116,0,Methane (CH4),Crankcase Start Exhaust,Off-Network,Combination Long-haul Truck
2022,1,5,16,62,2,1,2202620116,0,Methane (CH4),Crankcase Start Exhaust,Off-Network,Combination Long-haul Truck
2022,7,5,16,52,2,1,2202520116,0,Methane (CH4),Crankcase Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,1,5,16,52,2,1,2202520116,0,Methane (CH4),Crankcase Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,7,5,16,61,2,1,2202610116,0,Methane (CH4),Crankcase Start Exhaust,Off-Network,Combination Short-haul Truck
2022,1,5,16,61,2,1,2202610116,0,Methane (CH4),Crankcase Start Exhaust,Off-Network,Combination Short-haul Truck
2022,7,6,1,62,2,4,2202620401,15194200,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Combination Long-haul Truck
2022,1,6,1,62,2,4,2202620401,14792200,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Combination Long-haul Truck
2022,7,6,1,62,2,5,2202620501,11472100,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Combination Long-haul Truck
2022,1,6,1,62,2,5,2202620501,11171000,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Combination Long-haul Truck
2022,7,6,1,52,2,5,2202520501,6289670,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,1,6,1,52,2,5,2202520501,5421590,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,6,1,61,2,5,2202610501,4760150,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,6,1,61,2,5,2202610501,4563350,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,7,6,1,61,2,4,2202610401,3920010,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,1,6,1,61,2,4,2202610401,3757020,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,7,6,1,52,2,4,2202520401,3436590,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,1,6,1,52,2,4,2202520401,2962230,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,7,6,2,52,1,1,2201520102,1714970,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,1,6,2,52,1,1,2201520102,1357590,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,7,6,1,52,2,1,2202520101,685120,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Single Unit Short-haul Truck
2022,1,6,1,52,2,1,2202520101,590727,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Single Unit Short-haul Truck
2022,7,6,1,53,2,5,2202530501,502289,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,1,6,1,53,2,5,2202530501,432965,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,7,6,1,61,2,1,2202610101,431430,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Combination Short-haul Truck
2022,1,6,1,61,2,1,2202610101,414077,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Combination Short-haul Truck
2022,7,6,1,52,1,5,2201520501,378434,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,6,2,52,3,1,2203520102,369358,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,1,6,1,52,1,5,2201520501,326206,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,1,6,2,52,3,1,2203520102,292388,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,7,6,1,62,2,1,2202620101,256709,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Combination Long-haul Truck
2022,1,6,1,62,2,1,2202620101,250222,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Combination Long-haul Truck
2022,7,6,1,53,2,4,2202530401,244258,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,1,6,1,53,2,4,2202530401,210543,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,7,6,1,52,1,1,2201520101,147211,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Single Unit Short-haul Truck
2022,1,6,1,52,1,1,2201520101,126929,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Single Unit Short-haul Truck
2022,7,6,1,52,1,4,2201520401,88171.6,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,1,6,1,52,1,4,2201520401,75996.2,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,7,6,1,52,3,5,2203520501,74468.6,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,1,6,1,52,3,5,2203520501,64191.1,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,6,1,53,2,1,2202530101,54390.5,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Single Unit Long-haul Truck
2022,1,6,1,53,2,1,2202530101,46897,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,6,1,52,3,1,2203520101,28968.3,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Single Unit Short-haul Truck
2022,1,6,1,52,3,1,2203520101,24977.2,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Single Unit Short-haul Truck
2022,7,6,1,53,1,5,2201530501,20766,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,1,6,1,53,1,5,2201530501,17900,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,7,6,1,52,3,4,2203520401,17350.5,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,7,6,1,61,3,5,2203610501,15901.1,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,6,1,61,3,5,2203610501,15258.2,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,6,1,52,3,4,2203520401,14954.6,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,7,6,2,61,3,1,2203610102,13720.1,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Combination Short-haul Truck
2022,1,6,2,61,3,1,2203610102,10861,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Combination Short-haul Truck
2022,7,6,2,52,2,1,2202520102,10007,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,1,6,2,52,2,1,2202520102,7921.63,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,7,6,1,53,1,1,2201530101,7854.95,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,6,1,61,3,1,2203610101,7622.38,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Combination Short-haul Truck
2022,1,6,1,61,3,1,2203610101,7315.8,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Combination Short-haul Truck
2022,1,6,1,53,1,1,2201530101,6772.76,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,6,1,61,3,4,2203610401,6310.68,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,1,6,1,61,3,4,2203610401,6054.2,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,7,6,2,53,1,1,2201530102,5454.32,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,6,1,62,3,5,2203620501,4438.93,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Combination Long-haul Truck
2022,7,6,1,53,1,4,2201530401,4412.89,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,1,6,1,62,3,5,2203620501,4327.15,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Combination Long-haul Truck
2022,1,6,2,53,1,1,2201530102,4317.71,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Single Unit Long-haul Truck
2022,1,6,1,53,1,4,2201530401,3803.52,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,7,6,1,53,3,5,2203530501,3501.04,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,1,6,1,53,3,5,2203530501,3017.85,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,7,6,1,62,3,4,2203620401,2955.69,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Combination Long-haul Truck
2022,1,6,1,62,3,4,2203620401,2879.96,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Combination Long-haul Truck
2022,7,6,1,53,3,1,2203530101,1324.31,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Single Unit Long-haul Truck
2022,1,6,1,53,3,1,2203530101,1141.85,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,6,2,53,3,1,2203530102,1006.45,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Single Unit Long-haul Truck
2022,1,6,2,53,3,1,2203530102,796.72,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,6,1,53,3,4,2203530401,743.991,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,1,6,1,53,3,4,2203530401,641.255,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,7,6,1,62,3,1,2203620101,557.148,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Combination Long-haul Truck
2022,1,6,1,62,3,1,2203620101,543.069,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Combination Long-haul Truck
2022,7,6,2,61,2,1,2202610102,460.604,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Combination Short-haul Truck
2022,1,6,2,61,2,1,2202610102,364.62,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Combination Short-haul Truck
2022,7,6,2,62,3,1,2203620102,230.745,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Combination Long-haul Truck
2022,1,6,2,62,3,1,2203620102,182.66,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Combination Long-haul Truck
2022,7,6,2,62,2,1,2202620102,154.875,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Combination Long-haul Truck
2022,7,6,1,61,1,5,2201610501,128.916,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,6,1,61,1,5,2201610501,123.704,Nitrous Oxide (N2O),Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,6,2,62,2,1,2202620102,122.601,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Combination Long-haul Truck
2022,7,6,2,61,1,1,2201610102,101.632,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Combination Short-haul Truck
2022,1,6,2,61,1,1,2201610102,80.4528,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Combination Short-haul Truck
2022,7,6,1,61,1,1,2201610101,61.7974,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Combination Short-haul Truck
2022,1,6,1,61,1,1,2201610101,59.3118,Nitrous Oxide (N2O),Running Exhaust,Off-Network,Combination Short-haul Truck
2022,7,6,2,53,2,1,2202530102,55.2483,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,6,1,61,1,4,2201610401,51.163,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,1,6,1,61,1,4,2201610401,49.0836,Nitrous Oxide (N2O),Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,1,6,2,53,2,1,2202530102,43.7352,Nitrous Oxide (N2O),Start Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,6,1,62,2,3,2202620301,2.57983E-08,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Combination Long-haul Truck
2022,1,6,1,62,2,3,2202620301,2.51094E-08,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Combination Long-haul Truck
2022,7,6,1,62,2,2,2202620201,2.44019E-08,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Combination Long-haul Truck
2022,1,6,1,62,2,2,2202620201,2.37537E-08,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Combination Long-haul Truck
2022,7,6,1,52,2,3,2202520301,8.30571E-09,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,7,6,1,52,2,2,2202520201,8.15798E-09,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,7,6,1,61,2,3,2202610301,8.1045E-09,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,1,6,1,61,2,3,2202610301,7.76692E-09,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,7,6,1,61,2,2,2202610201,7.7647E-09,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,1,6,1,61,2,2,2202610201,7.44109E-09,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,1,6,1,52,2,3,2202520301,7.15933E-09,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,1,6,1,52,2,2,2202520201,7.03201E-09,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,7,6,1,53,2,3,2202530301,6.28384E-10,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,7,6,1,53,2,2,2202530201,6.0956E-10,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,1,6,1,53,2,3,2202530301,5.41652E-10,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,1,6,1,53,2,2,2202530201,5.25428E-10,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,7,6,1,52,1,3,2201520301,2.87677E-10,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,1,6,1,52,1,3,2201520301,2.47969E-10,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,7,6,1,52,1,2,2201520201,1.74366E-10,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,1,6,1,52,1,2,2201520201,1.50298E-10,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,7,6,1,52,3,3,2203520301,5.66093E-11,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,1,6,1,52,3,3,2203520301,4.87957E-11,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,7,6,1,52,3,2,2203520201,3.4312E-11,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,1,6,1,52,3,2,2203520201,2.95758E-11,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,7,6,1,61,3,3,2203610301,1.76475E-11,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,1,6,1,61,3,3,2203610301,1.69189E-11,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,7,6,1,53,1,3,2201530301,1.51971E-11,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,1,6,1,53,1,3,2201530301,1.30995E-11,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,7,6,1,61,3,2,2203610201,1.07352E-11,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,1,6,1,61,3,2,2203610201,1.02878E-11,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,7,6,1,53,1,2,2201530201,9.21124E-12,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,1,6,1,53,1,2,2201530201,7.93977E-12,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,7,6,1,62,3,3,2203620301,6.73674E-12,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Combination Long-haul Truck
2022,1,6,1,62,3,3,2203620301,6.55815E-12,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Combination Long-haul Truck
2022,7,6,1,62,3,2,2203620201,4.19984E-12,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Combination Long-haul Truck
2022,1,6,1,62,3,2,2203620201,4.08708E-12,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Combination Long-haul Truck
2022,7,6,1,53,3,3,2203530301,2.56215E-12,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,1,6,1,53,3,3,2203530301,2.2085E-12,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,7,6,1,53,3,2,2203530201,1.55297E-12,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,1,6,1,53,3,2,2203530201,1.33861E-12,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,7,6,1,61,1,3,2201610301,1.43074E-13,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,1,6,1,61,1,3,2201610301,1.37168E-13,Nitrous Oxide (N2O),Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,7,6,1,61,1,2,2201610201,8.70342E-14,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,1,6,1,61,1,2,2201610201,8.34068E-14,Nitrous Oxide (N2O),Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,1,20,2,52,1,1,2201520102,342537,Benzene,Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,7,20,1,52,1,5,2201520501,303324,Benzene,Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,20,2,52,1,1,2201520102,282774,Benzene,Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,1,20,1,52,1,5,2201520501,222691,Benzene,Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,20,1,52,2,5,2202520501,76235.1,Benzene,Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,20,1,52,1,4,2201520401,67878.2,Benzene,Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,1,20,1,52,2,5,2202520501,65713.6,Benzene,Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,20,1,62,2,5,2202620501,64121.1,Benzene,Running Exhaust,Urban Unrestricted Access,Combination Long-haul Truck
2022,1,20,1,62,2,5,2202620501,62485.2,Benzene,Running Exhaust,Urban Unrestricted Access,Combination Long-haul Truck
2022,7,20,1,62,2,4,2202620401,61417,Benzene,Running Exhaust,Urban Restricted Access,Combination Long-haul Truck
2022,1,20,1,62,2,4,2202620401,59810.8,Benzene,Running Exhaust,Urban Restricted Access,Combination Long-haul Truck
2022,1,20,1,52,1,4,2201520401,49828.8,Benzene,Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,7,20,18,52,1,5,2201520518,47543.9,Benzene,Refueling Displacement Vapor Loss,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,1,20,2,52,2,1,2202520102,34918.8,Benzene,Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,7,20,1,52,1,1,2201520101,29204,Benzene,Running Exhaust,Off-Network,Single Unit Short-haul Truck
2022,7,20,12,52,1,1,2201520112,23999.4,Benzene,Evap Fuel Vapor Venting,Off-Network,Single Unit Short-haul Truck
2022,7,20,18,52,1,4,2201520418,23772.2,Benzene,Refueling Displacement Vapor Loss,Urban Restricted Access,Single Unit Short-haul Truck
2022,7,20,1,52,2,4,2202520401,23701.7,Benzene,Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,1,20,1,52,1,1,2201520101,21442.6,Benzene,Running Exhaust,Off-Network,Single Unit Short-haul Truck
2022,1,20,1,52,2,4,2202520401,20429.3,Benzene,Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,7,20,1,53,1,5,2201530501,18530.4,Benzene,Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,1,20,18,52,1,5,2201520518,17927.3,Benzene,Refueling Displacement Vapor Loss,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,20,1,52,2,1,2202520101,16867.9,Benzene,Running Exhaust,Off-Network,Single Unit Short-haul Truck
2022,7,20,11,52,1,1,2201520111,16408.9,Benzene,Evap Permeation,Off-Network,Single Unit Short-haul Truck
2022,7,20,90,62,2,1,2202620190,14934.8,Benzene,Extended Idle Exhaust,Off-Network,Combination Long-haul Truck
2022,1,20,1,52,2,1,2202520101,14544,Benzene,Running Exhaust,Off-Network,Single Unit Short-haul Truck
2022,1,20,90,62,2,1,2202620190,14536.3,Benzene,Extended Idle Exhaust,Off-Network,Combination Long-haul Truck
2022,1,20,1,53,1,5,2201530501,13603.8,Benzene,Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,7,20,13,52,1,1,2201520113,13164.8,Benzene,Evap Fuel Leaks,Off-Network,Single Unit Short-haul Truck
2022,1,20,18,52,1,4,2201520418,8981.68,Benzene,Refueling Displacement Vapor Loss,Urban Restricted Access,Single Unit Short-haul Truck
2022,7,20,1,61,2,5,2202610501,8687.41,Benzene,Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,20,1,61,2,5,2202610501,8333.92,Benzene,Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,7,20,15,62,2,5,2202620515,7902.85,Benzene,Crankcase Running Exhaust,Urban Unrestricted Access,Combination Long-haul Truck
2022,1,20,15,62,2,5,2202620515,7701.83,Benzene,Crankcase Running Exhaust,Urban Unrestricted Access,Combination Long-haul Truck
2022,7,20,18,52,1,1,2201520118,6576.68,Benzene,Refueling Displacement Vapor Loss,Off-Network,Single Unit Short-haul Truck
2022,7,20,15,62,2,4,2202620415,6465.6,Benzene,Crankcase Running Exhaust,Urban Restricted Access,Combination Long-haul Truck
2022,1,20,15,62,2,4,2202620415,6297.84,Benzene,Crankcase Running Exhaust,Urban Restricted Access,Combination Long-haul Truck
2022,7,20,1,53,2,5,2202530501,5971.47,Benzene,Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,7,20,15,52,2,5,2202520515,5633.03,Benzene,Crankcase Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,1,20,1,53,2,5,2202530501,5147.33,Benzene,Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,1,20,15,52,2,5,2202520515,4855.59,Benzene,Crankcase Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,20,1,61,2,4,2202610401,4532.74,Benzene,Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,1,20,16,52,1,1,2201520116,4521.49,Benzene,Crankcase Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,1,20,1,61,2,4,2202610401,4346.64,Benzene,Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,7,20,1,62,2,1,2202620101,4115.27,Benzene,Running Exhaust,Off-Network,Combination Long-haul Truck
2022,1,20,1,62,2,1,2202620101,4011.28,Benzene,Running Exhaust,Off-Network,Combination Long-haul Truck
2022,7,20,15,52,1,5,2201520515,4003.87,Benzene,Crankcase Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,20,19,52,1,5,2201520519,3916.95,Benzene,Refueling Spillage Loss,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,20,1,53,1,4,2201530401,3824.61,Benzene,Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,7,20,16,52,1,1,2201520116,3732.62,Benzene,Crankcase Start Exhaust,Off-Network,Single Unit Short-haul Truck
2022,1,20,13,52,1,1,2201520113,3499.3,Benzene,Evap Fuel Leaks,Off-Network,Single Unit Short-haul Truck
2022,1,20,15,52,1,5,2201520515,2939.52,Benzene,Crankcase Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,1,20,1,53,1,4,2201530401,2807.42,Benzene,Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,7,20,13,52,1,5,2201520513,2802.1,Benzene,Evap Fuel Leaks,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,1,20,18,52,1,1,2201520118,2729.63,Benzene,Refueling Displacement Vapor Loss,Off-Network,Single Unit Short-haul Truck
2022,7,20,1,52,3,5,2203520501,2626.12,Benzene,Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,20,18,53,1,5,2201530518,2550.71,Benzene,Refueling Displacement Vapor Loss,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,1,20,12,52,1,1,2201520112,2341.59,Benzene,Evap Fuel Vapor Venting,Off-Network,Single Unit Short-haul Truck
2022,1,20,1,52,3,5,2203520501,2263.68,Benzene,Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,20,15,61,2,5,2202610515,2011.11,Benzene,Crankcase Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,7,20,1,61,2,1,2202610101,1996.26,Benzene,Running Exhaust,Off-Network,Combination Short-haul Truck
2022,7,20,19,52,1,4,2201520419,1974.62,Benzene,Refueling Spillage Loss,Urban Restricted Access,Single Unit Short-haul Truck
2022,1,20,15,61,2,5,2202610515,1929.41,Benzene,Crankcase Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,20,1,61,2,1,2202610101,1915.97,Benzene,Running Exhaust,Off-Network,Combination Short-haul Truck
2022,7,20,1,53,1,1,2201530101,1822.03,Benzene,Running Exhaust,Off-Network,Single Unit Long-haul Truck
2022,1,20,2,53,1,1,2201530102,1735.17,Benzene,Start Exhaust,Off-Network,Single Unit Long-haul Truck
2022,7,20,1,53,2,4,2202530401,1711.49,Benzene,Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
